pid,tid,event_type,start_time,end_time,mark_id,message,domain,rid,name,type,=recvTokenSize,=QueueSize,queue,from,to,action,LogicalBlockNum,=deviceKvCache,+WAITING,+RUNNING,+PENDING,+END,=replyTokenSize,rid_list,token_id_list,batch_size,batch_type,during_time,metrics
253317,254645,start/end,1727940492137199.8,1727940492137363.8,1159,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 65}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[65],1.0,Decode,164.0,
253317,254645,start/end,1727940492137315.5,1727940492137316.8,1160,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.25,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492137400.8,1727940492137416.8,1164,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 65}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[65],1.0,Decode,16.0,
253317,254643,start/end,1727940492157316.2,1727940492157317.0,1169,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492157343.0,1727940492157462.2,1171,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 66}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[66],1.0,Decode,119.25,
253317,254645,start/end,1727940492157416.2,1727940492157417.0,1172,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,0.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492157498.8,1727940492157516.2,1176,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 66}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[66],1.0,Decode,17.5,
253317,254643,start/end,1727940492177530.8,1727940492177531.8,1181,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,1.0,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492177556.8,1727940492177650.5,1183,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 67}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[67],1.0,Decode,93.75,
253317,254645,start/end,1727940492177607.8,1727940492177608.8,1184,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.0,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492177685.2,1727940492177702.5,1188,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 67}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[67],1.0,Decode,17.25,
253317,254643,start/end,1727940492198077.5,1727940492198078.0,1195,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492198102.2,1727940492198254.2,1197,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 68}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[68],1.0,Decode,152.0,
253317,254645,start/end,1727940492198158.5,1727940492198160.2,1198,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492198299.5,1727940492198317.2,1202,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 68}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[68],1.0,Decode,17.75,
253317,254643,start/end,1727940492218090.2,1727940492218090.8,1207,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492218113.5,1727940492218213.8,1209,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 69}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[69],1.0,Decode,100.25,
253317,254645,start/end,1727940492218169.5,1727940492218170.2,1210,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,0.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492218250.2,1727940492218267.8,1214,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 69}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[69],1.0,Decode,17.5,
253317,254643,start/end,1727940492238015.8,1727940492238016.2,1219,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492238041.0,1727940492238182.5,1221,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 70}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[70],1.0,Decode,141.5,
253317,254645,start/end,1727940492238135.8,1727940492238136.8,1222,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.0,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492238217.0,1727940492238234.2,1226,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 70}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[70],1.0,Decode,17.25,
253317,254643,start/end,1727940492258048.0,1727940492258048.5,1231,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492258072.5,1727940492258179.5,1233,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 71}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[71],1.0,Decode,107.0,
253317,254645,start/end,1727940492258122.5,1727940492258135.2,1234,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,12.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492258211.8,1727940492258227.5,1238,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 71}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[71],1.0,Decode,15.75,
253317,254643,start/end,1727940492278121.0,1727940492278121.8,1243,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492278146.0,1727940492278238.5,1245,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 72}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[72],1.0,Decode,92.5,
253317,254645,start/end,1727940492278196.2,1727940492278197.0,1246,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,0.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492278272.8,1727940492278289.8,1250,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 72}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[72],1.0,Decode,17.0,
253317,254643,start/end,1727940492298077.2,1727940492298078.0,1255,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492298103.5,1727940492298239.0,1257,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 73}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[73],1.0,Decode,135.5,
253317,254645,start/end,1727940492298155.0,1727940492298156.0,1258,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.0,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492298273.8,1727940492298291.0,1262,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 73}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[73],1.0,Decode,17.25,
253317,254643,start/end,1727940492318045.0,1727940492318045.5,1267,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492318071.5,1727940492318182.8,1269,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 74}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[74],1.0,Decode,111.25,
253317,254645,start/end,1727940492318137.2,1727940492318138.0,1270,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,0.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492318215.8,1727940492318233.8,1274,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 74}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[74],1.0,Decode,18.0,
253317,254643,start/end,1727940492342921.2,1727940492342922.0,1281,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492342943.8,1727940492343094.2,1283,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 75}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[75],1.0,Decode,150.5,
253317,254645,start/end,1727940492343045.8,1727940492343047.2,1284,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.5,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492343127.8,1727940492343145.5,1288,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 75}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[75],1.0,Decode,17.75,
253317,254643,start/end,1727940492370916.8,1727940492370917.2,1295,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492370945.8,1727940492371078.2,1297,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 76}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[76],1.0,Decode,132.5,
253317,254645,start/end,1727940492371020.8,1727940492371022.0,1298,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.25,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492371122.0,1727940492371138.0,1302,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 76}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[76],1.0,Decode,16.0,
253317,254643,start/end,1727940492391360.5,1727940492391361.5,1309,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,1.0,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492391383.8,1727940492391485.2,1311,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 77}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[77],1.0,Decode,101.5,
253317,254645,start/end,1727940492391437.8,1727940492391438.8,1312,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.0,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492391518.8,1727940492391534.8,1316,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 77}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[77],1.0,Decode,16.0,
253317,254643,start/end,1727940492411430.0,1727940492411430.5,1321,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492411456.2,1727940492411599.2,1323,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 78}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[78],1.0,Decode,143.0,
253317,254645,start/end,1727940492411550.5,1727940492411551.8,1324,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.25,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492411632.5,1727940492411650.2,1328,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 78}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[78],1.0,Decode,17.75,
253317,254643,start/end,1727940492431389.8,1727940492431390.5,1333,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492431414.0,1727940492431519.0,1335,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 79}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[79],1.0,Decode,105.0,
253317,254645,start/end,1727940492431471.0,1727940492431471.8,1336,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,0.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492431552.8,1727940492431570.5,1340,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 79}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[79],1.0,Decode,17.75,
253317,254643,start/end,1727940492451381.2,1727940492451382.2,1345,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,1.0,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492451407.0,1727940492451518.5,1347,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 80}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[80],1.0,Decode,111.5,
253317,254645,start/end,1727940492451475.0,1727940492451475.5,1348,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,0.5,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492451552.5,1727940492451569.5,1352,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 80}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[80],1.0,Decode,17.0,
253317,254643,start/end,1727940492471418.0,1727940492471418.5,1357,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492471443.8,1727940492471541.8,1359,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 81}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[81],1.0,Decode,98.0,
253317,254645,start/end,1727940492471497.2,1727940492471498.2,1360,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.0,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492471616.0,1727940492471631.5,1364,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 81}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[81],1.0,Decode,15.5,
253317,254643,start/end,1727940492491495.0,1727940492491495.2,1369,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.25,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492491520.0,1727940492491632.5,1371,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 82}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[82],1.0,Decode,112.5,
253317,254645,start/end,1727940492491585.5,1727940492491586.8,1372,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.25,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492491665.2,1727940492491681.2,1376,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 82}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[82],1.0,Decode,16.0,
253317,254643,start/end,1727940492511488.2,1727940492511489.0,1381,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492511513.8,1727940492511663.2,1383,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 83}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[83],1.0,Decode,149.5,
253317,254645,start/end,1727940492511615.0,1727940492511616.2,1384,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.25,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492511696.2,1727940492511713.5,1388,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 83}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[83],1.0,Decode,17.25,
253317,254643,start/end,1727940492531446.0,1727940492531446.5,1393,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492531470.8,1727940492531573.8,1395,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 84}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[84],1.0,Decode,103.0,
253317,254645,start/end,1727940492531527.0,1727940492531527.8,1396,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,0.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492531607.2,1727940492531624.2,1400,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 84}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[84],1.0,Decode,17.0,
253317,254643,start/end,1727940492551459.2,1727940492551460.0,1405,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492551485.2,1727940492551582.8,1407,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 85}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[85],1.0,Decode,97.5,
253317,254645,start/end,1727940492551539.0,1727940492551540.2,1408,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.25,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492551615.2,1727940492551631.8,1412,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 85}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[85],1.0,Decode,16.5,
253317,254643,start/end,1727940492572229.5,1727940492572230.0,1419,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492572251.8,1727940492572397.0,1421,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 86}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[86],1.0,Decode,145.25,
253317,254645,start/end,1727940492572350.0,1727940492572351.0,1422,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.0,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492572430.2,1727940492572446.2,1426,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 86}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[86],1.0,Decode,16.0,
253317,254643,start/end,1727940492592325.0,1727940492592325.8,1431,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492592351.0,1727940492592454.5,1433,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 87}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[87],1.0,Decode,103.5,
253317,254645,start/end,1727940492592407.8,1727940492592408.8,1434,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.0,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492592488.5,1727940492592504.8,1438,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 87}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[87],1.0,Decode,16.25,
253317,254643,start/end,1727940492612491.2,1727940492612491.8,1443,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492612517.0,1727940492612624.2,1445,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 88}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[88],1.0,Decode,107.25,
253317,254645,start/end,1727940492612572.5,1727940492612573.2,1446,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,0.75,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492612661.5,1727940492612677.8,1450,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 88}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[88],1.0,Decode,16.25,
253317,254643,start/end,1727940492632630.5,1727940492632631.2,1455,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.75,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492632657.2,1727940492632780.8,1457,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 89}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[89],1.0,Decode,123.5,
253317,254645,start/end,1727940492632729.5,1727940492632730.5,1458,"{'rid': 0, '+PENDING': -1, '+RUNNING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,1.0,-1.0,,,,,,,1.0,"{'+RUNNING': 1.0, '+PENDING': -1.0}"
253317,254643,start/end,1727940492632863.0,1727940492632880.2,1462,"{'name': 'modelExec', 'type': 2, 'rid': [{'rid': 0, 'iter': 89}]}",,0,modelExec,2.0,,,,,,,,,,,,,,[0],[89],1.0,Decode,17.25,
253317,254643,start/end,1727940492652798.8,1727940492652799.2,1467,"{'rid': 0, '+RUNNING': -1, '+PENDING': 1, 'name': 'ReqState', 'type': 0}",,0.0,ReqState,0.0,,,,,,,,,,-1.0,1.0,,,,,,,0.5,"{'+RUNNING': -1.0, '+PENDING': 1.0}"
253317,254645,start/end,1727940492652824.2,1727940492652970.5,1469,"{'name': 'BatchSchedule', 'type': 2, 'rid': [{'rid': 0, 'iter': 90}]}",,0,BatchSchedule,2.0,,,,,,,,,,,,,,[0],[90],1.0,Decode,146.25,
